,id,address,twitterUsername,twitterName,twitterPfpUrl,twitterUserId,ftUsername,ftName,ftPfpUrl,lastOnline,lastMessageTime,holderCount,holdingCount,watchlistCount,followerCount,followingCount,shareSupply,displayPrice,netBuy,lifetimeFeesCollectedInWei,userBio,rank,message,cluster_kmeans
255,21919.0,0x929f4402343fc609b92e8b7783454d32d163acdb,freshPizzaDev,FreshPizza,https://pbs.twimg.com/profile_images/1642812165844348930/doNnUeUz.jpg,1386566288751964162,freshPizzaDev,FreshPizza,https://pbs.twimg.com/profile_images/1642812165844348930/doNnUeUz.jpg,1709850153449,1695729697482.0,9.0,9.0,13.0,13.0,8.0,13.0,8999999999999999,0,0,,3294,,0.0
256,46112.0,0x9d7a062ad123ed01aba2f0a38c5c80898022d31e,5toads_eth,5toads.eth,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x9d7a062ad123ed01aba2f0a38c5c80898022d31e.jpg?Expires=1822099071&Key-Pair-Id=K11ON08J8XW8N0&Signature=jGck2Kfky5gFQAvF62ko45ptLSMzWcAeI3ikYxQSgm5ngfIwCpYXWN9ze8rK9et54tTsgxaK0Ga9tlmyfP21ebiaXerQQ-9tOAdVnJaURtJO3z1VVByr5qww0A7Nake0955gScpUtEGocGoxYK5GPFf-QBFxEsv863COxXSxb3zr7KSOlh1rAvExCNow4zaiwxvZvLqVMfGYxJ2m-YX3G~blpezt9nX36W-V6WRKmCyHdz-HLc0yzybGZw~6Azxgv8m0TPE8l1wjxwHHSbT4oKdrKev7GBLiFCFD2JASnUdFV-yoMTRDOclJkDoHlCevHElI7DCHjgW4T98ZhJjHqg__,1609661714827743233,5toads_eth,5toads.eth,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x9d7a062ad123ed01aba2f0a38c5c80898022d31e.jpg?Expires=1822099071&Key-Pair-Id=K11ON08J8XW8N0&Signature=jGck2Kfky5gFQAvF62ko45ptLSMzWcAeI3ikYxQSgm5ngfIwCpYXWN9ze8rK9et54tTsgxaK0Ga9tlmyfP21ebiaXerQQ-9tOAdVnJaURtJO3z1VVByr5qww0A7Nake0955gScpUtEGocGoxYK5GPFf-QBFxEsv863COxXSxb3zr7KSOlh1rAvExCNow4zaiwxvZvLqVMfGYxJ2m-YX3G~blpezt9nX36W-V6WRKmCyHdz-HLc0yzybGZw~6Azxgv8m0TPE8l1wjxwHHSbT4oKdrKev7GBLiFCFD2JASnUdFV-yoMTRDOclJkDoHlCevHElI7DCHjgW4T98ZhJjHqg__,1722091414684,1716251600658.0,5.0,46.0,33.0,33.0,65.0,7.0,3062500000000000,0,0,"""based mfer""",11242,,0.0
257,163906.0,0xb797ea634ef81bf6a5fed9ee8dd98d8b7cecf7b1,tmhdsn,tmhdsn,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0xb797ea634ef81bf6a5fed9ee8dd98d8b7cecf7b1.jpg?Expires=1822099071&Key-Pair-Id=K11ON08J8XW8N0&Signature=MOW6EyL-icsJwVuGdRurxT3lqU5i2ySROSaj93BhYzx4SISIgxElg5CBUGEJcY8iiQg3juA74JoZvmIMPZx82KahdkK6ZLghHjnE6Tdv9nO09hb7RE15MdSr4zYudygYBp-0VJFT~FP0FikotaoaPxwJQ6nf24pNXiv~siYYfXJZEKymqNjnh3cwkxdH5KFLdXWU7bGY2jwIgDk0pxMlfqISXSm0~ZFglBZ0YU6d1-hk0vINl4bqk82TDYpE2Me7vWvj6oHm9vtfGUoQ-Y319SnVbVCv8ruQSg2kzHQncjkLk7kdYhjz8kQUI0NomWao~iDst6tEdAD-SaQvRgC5RQ__,14347319,tmhdsn,tmhdsn,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0xb797ea634ef81bf6a5fed9ee8dd98d8b7cecf7b1.jpg?Expires=1822099071&Key-Pair-Id=K11ON08J8XW8N0&Signature=MOW6EyL-icsJwVuGdRurxT3lqU5i2ySROSaj93BhYzx4SISIgxElg5CBUGEJcY8iiQg3juA74JoZvmIMPZx82KahdkK6ZLghHjnE6Tdv9nO09hb7RE15MdSr4zYudygYBp-0VJFT~FP0FikotaoaPxwJQ6nf24pNXiv~siYYfXJZEKymqNjnh3cwkxdH5KFLdXWU7bGY2jwIgDk0pxMlfqISXSm0~ZFglBZ0YU6d1-hk0vINl4bqk82TDYpE2Me7vWvj6oHm9vtfGUoQ-Y319SnVbVCv8ruQSg2kzHQncjkLk7kdYhjz8kQUI0NomWao~iDst6tEdAD-SaQvRgC5RQ__,1714784230287,0.0,2.0,2.0,2.0,2.0,1.0,2.0,250000000000000,0,0,,87218,,0.0
258,545120.0,0xb9dc45cca7a4cc94de6c24c5c327992d8fd6cfc7,PragmaticMonkey,Pragmatic Monkey,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0xb9dc45cca7a4cc94de6c24c5c327992d8fd6cfc7.jpg?Expires=1822099071&Key-Pair-Id=K11ON08J8XW8N0&Signature=ElZ0TOoiwNX2VWP7B-54NBiv50xUH0oWDukiWjCC0kEbhi8jj3ATGTlopr1D-LlcLbcG66dgnhW6HFffPpEWRNzFajFtcuj8RLwgV4wTDZeMDWfQqj1DIkGUCNYZKZNgegoiUFzOKOWEJa1TtlZB9qVZl87WvnGU6IQq5NwHMIvp7Ok8cWcWMZljDJzR795tSzhMRgoW70McYkRUEKoBXCnnEn73JQpmb4uDCNrcNdOOiOPz8319sdiSpbZsmy1Oi1hH4ZM86~-ILWBW8IdTl90K22mdGMCy-SVkjXqny3hTsJv-mDXaAoUYPxdMbWyo1QtoJCT92DMFeAXLgPoJTA__,1425887160117436417,PragmaticMonkey,Pragmatic Monkey,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0xb9dc45cca7a4cc94de6c24c5c327992d8fd6cfc7.jpg?Expires=1822099071&Key-Pair-Id=K11ON08J8XW8N0&Signature=ElZ0TOoiwNX2VWP7B-54NBiv50xUH0oWDukiWjCC0kEbhi8jj3ATGTlopr1D-LlcLbcG66dgnhW6HFffPpEWRNzFajFtcuj8RLwgV4wTDZeMDWfQqj1DIkGUCNYZKZNgegoiUFzOKOWEJa1TtlZB9qVZl87WvnGU6IQq5NwHMIvp7Ok8cWcWMZljDJzR795tSzhMRgoW70McYkRUEKoBXCnnEn73JQpmb4uDCNrcNdOOiOPz8319sdiSpbZsmy1Oi1hH4ZM86~-ILWBW8IdTl90K22mdGMCy-SVkjXqny3hTsJv-mDXaAoUYPxdMbWyo1QtoJCT92DMFeAXLgPoJTA__,1715899956934,1715899852031.0,3.0,2.0,5.0,5.0,1.0,3.0,562499999999999.94,0,0,"""DeFi, Tokenomics, Decentralised Governance. Pragmatic.\nContributing @Manta_DAO @TeamKujira""",46515,,0.0
259,82186.0,0xc49420b533acea7b429f26333c45e6f66a0221ff,officialabenger,OfficialAbenger,https://pbs.twimg.com/profile_images/1673748588973752320/0i5ogCMP.jpg,23322628,officialabenger,OfficialAbenger,https://pbs.twimg.com/profile_images/1673748588973752320/0i5ogCMP.jpg,1716729496486,1695249922169.0,8.0,10.0,18.0,18.0,9.0,8.0,4000000000000000,0,0,,8528,,0.0
260,63416.0,0xe54a611385896df5ec97a71684483a69638b6ca8,sicdev_pilnup,kenny,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0xe54a611385896df5ec97a71684483a69638b6ca8.jpg?Expires=1822099072&Key-Pair-Id=K11ON08J8XW8N0&Signature=V0fxYlmcXzi6Rm1U2kb0lyag0QO5H4u~YZGlzMujcsYNggGA8T3QxwxoJ4az9Ftjnzpdq0NnfI3so6gpBKX-RLlirMNbQ~yCTLAy1fpDilQ1KKjX27FbKRRgqcIc50dglP08S47lnipZl~nXOLkuDFwh4fcxkZA0J1dGEssKKoRLP0ZVUoeEcVJnj8jh3zCJmRy8g6PBGpnQCyXvdzxaR6yTwNIpUPmKST25p4~VUewL3z1WyAGa1PPXWFg6S2YacJyCqay3xtaaYnI3TuwNKiLvKtHbAqf9iFekp0NpIPNEJf8TDxLPW64jF0~JgT41ABRkbqOil8sKQNHfdkmzEw__,8467092,sicdev_pilnup,kenny,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0xe54a611385896df5ec97a71684483a69638b6ca8.jpg?Expires=1822099072&Key-Pair-Id=K11ON08J8XW8N0&Signature=V0fxYlmcXzi6Rm1U2kb0lyag0QO5H4u~YZGlzMujcsYNggGA8T3QxwxoJ4az9Ftjnzpdq0NnfI3so6gpBKX-RLlirMNbQ~yCTLAy1fpDilQ1KKjX27FbKRRgqcIc50dglP08S47lnipZl~nXOLkuDFwh4fcxkZA0J1dGEssKKoRLP0ZVUoeEcVJnj8jh3zCJmRy8g6PBGpnQCyXvdzxaR6yTwNIpUPmKST25p4~VUewL3z1WyAGa1PPXWFg6S2YacJyCqay3xtaaYnI3TuwNKiLvKtHbAqf9iFekp0NpIPNEJf8TDxLPW64jF0~JgT41ABRkbqOil8sKQNHfdkmzEw__,1722014063903,1717611679870.0,9.0,54.0,320.0,320.0,50.0,11.0,7562500000000000,0,0,"""I’m just a reply guy""",4094,,0.0
261,26065.0,0x01a31470a491befe6283113c8ddc8e32c22cc70c,0xJuanda,Juanda.nft 🦇⚡,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x01a31470a491befe6283113c8ddc8e32c22cc70c.jpg?Expires=1822099073&Key-Pair-Id=K11ON08J8XW8N0&Signature=PRI6HR08xleW4b7OHIIUVr8eOQquP48nDMpWHX4fdxp6Tzpw2OaoGz9PE~StClL33tI-WwzZ~CJ6JcbAE3uC49lCHhbDLTw1TZlj0QKQC5hN3AfKaCuKIiLb2qhfYFNA89B0yMPKm6JcPiU7q-Hsie8WAeRX-H45XRRuo4ij~Qn0beVG9-UuC7-JKV5-i6Pu-vbflqMxMFqd7R-sDaZnnxK1dMPCubgEOXDiqKeD-lMo~VXeA0s5PgicHzJ8H4mSlvIE7~enXcw20kmbHINsR21RzxuFDGrDhMWjeX2Nfc0lRlxqrkaJtcOQZTIm6QDzVYXsznlsImBaC2NfYljJ2A__,179644770,0xJuanda,Juanda.nft 🦇⚡,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x01a31470a491befe6283113c8ddc8e32c22cc70c.jpg?Expires=1822099073&Key-Pair-Id=K11ON08J8XW8N0&Signature=PRI6HR08xleW4b7OHIIUVr8eOQquP48nDMpWHX4fdxp6Tzpw2OaoGz9PE~StClL33tI-WwzZ~CJ6JcbAE3uC49lCHhbDLTw1TZlj0QKQC5hN3AfKaCuKIiLb2qhfYFNA89B0yMPKm6JcPiU7q-Hsie8WAeRX-H45XRRuo4ij~Qn0beVG9-UuC7-JKV5-i6Pu-vbflqMxMFqd7R-sDaZnnxK1dMPCubgEOXDiqKeD-lMo~VXeA0s5PgicHzJ8H4mSlvIE7~enXcw20kmbHINsR21RzxuFDGrDhMWjeX2Nfc0lRlxqrkaJtcOQZTIm6QDzVYXsznlsImBaC2NfYljJ2A__,1722041580052,1720758101370.0,4.0,17.0,41.0,41.0,26.0,4.0,1000000000000000,0,0,"""Entrepreneur and investor.\nBuilding freedom through crypto 🌎""",29886,,0.0
262,2570.0,0xfecfebb44d495c0d820b6a1e8bf145e5cf6e3d7f,delitzer,Dan Elitzer,https://pbs.twimg.com/profile_images/1524902125184069633/omB5BXec.jpg,23656945,delitzer,Dan Elitzer,https://pbs.twimg.com/profile_images/1524902125184069633/omB5BXec.jpg,1719363424595,1714777773992.0,18.0,50.0,81.0,81.0,54.0,24.0,35999999999999996,0,0,,553,,0.0
263,94369.0,0x0ccac5ac94ad9b079e93b6914c87de119ffbd874,CallanBright,Callan Bright,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x0ccac5ac94ad9b079e93b6914c87de119ffbd874.jpg?Expires=1822099073&Key-Pair-Id=K11ON08J8XW8N0&Signature=oVQ6Tmx9zsLVhy4V5icgyWOOa~yT9A3RhJJJwZD0zwfhCafhheXMCxb5kcR9yVAu9W978nb7mBfGPFYAF2LfLQOackuvVrGETfT8i8Ve7bkHMhLeh3C6UidiRBeY6lv5oHYIiH8Io--NmN-zAlqT-C2MS-MAoLkXEp7pLwgBMv6q0lUFI3bwYd~39Ve1q9jmG9nOknv5OqVDe6mbh2eaMuF3sLRFFyODKlB393y1izO-xpl-WTpy3xxDhr~5eKOEl346tG3sYjyRKg4BJm90gQbjAAv1LD6AU2e27ASLs5eBUsvntJ8tQTnD35B-qPXc8n~GDkk1ywybN1yiY0zxOw__,1706156046,CallanBright,Callan Bright,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x0ccac5ac94ad9b079e93b6914c87de119ffbd874.jpg?Expires=1822099073&Key-Pair-Id=K11ON08J8XW8N0&Signature=oVQ6Tmx9zsLVhy4V5icgyWOOa~yT9A3RhJJJwZD0zwfhCafhheXMCxb5kcR9yVAu9W978nb7mBfGPFYAF2LfLQOackuvVrGETfT8i8Ve7bkHMhLeh3C6UidiRBeY6lv5oHYIiH8Io--NmN-zAlqT-C2MS-MAoLkXEp7pLwgBMv6q0lUFI3bwYd~39Ve1q9jmG9nOknv5OqVDe6mbh2eaMuF3sLRFFyODKlB393y1izO-xpl-WTpy3xxDhr~5eKOEl346tG3sYjyRKg4BJm90gQbjAAv1LD6AU2e27ASLs5eBUsvntJ8tQTnD35B-qPXc8n~GDkk1ywybN1yiY0zxOw__,1716191472786,1699600088947.0,4.0,6.0,5.0,5.0,5.0,14.0,12250000000000000,0,0,,2239,,0.0
264,22824.0,0x0e3d1b38bfd0104feebcba770649eb6d0b3f6860,0xTomahawk,tomahawk 🏴🛡️,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x0e3d1b38bfd0104feebcba770649eb6d0b3f6860.jpg?Expires=1822099073&Key-Pair-Id=K11ON08J8XW8N0&Signature=FvZ6afr4Y4QkKQWK8yXiKOijvhX3xW1GTtRY3trQwOZXAP7N~sW3Jcbe43vr8njL~PU2TQIvLezcW6TtdyjHNfTEKYeS47GyX2JOym7322Bjt23HXpi~I8UEe6kJ-I19lB2MBZ3c4DO16OH-HAnQDRl56HWQVBo2PvFULGd7~Pr8ph7iLbscOPQPlVbyjnXAUAl9rn9W71yRZ7~g1N02BGupOSC3Xf3BOzOl7uYyHxJY9TYacoNGlSbvXT7Dh7CuKkt2lcFnpX6vUD3HRh4eMXnyBZLThXie7Gu6r6WLwCBAMjdFnEmsTcMN8-v7JzEpEg1~7NO-eXjrUX1mpCF3mw__,1431259994742263814,0xTomahawk,tomahawk 🏴🛡️,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x0e3d1b38bfd0104feebcba770649eb6d0b3f6860.jpg?Expires=1822099073&Key-Pair-Id=K11ON08J8XW8N0&Signature=FvZ6afr4Y4QkKQWK8yXiKOijvhX3xW1GTtRY3trQwOZXAP7N~sW3Jcbe43vr8njL~PU2TQIvLezcW6TtdyjHNfTEKYeS47GyX2JOym7322Bjt23HXpi~I8UEe6kJ-I19lB2MBZ3c4DO16OH-HAnQDRl56HWQVBo2PvFULGd7~Pr8ph7iLbscOPQPlVbyjnXAUAl9rn9W71yRZ7~g1N02BGupOSC3Xf3BOzOl7uYyHxJY9TYacoNGlSbvXT7Dh7CuKkt2lcFnpX6vUD3HRh4eMXnyBZLThXie7Gu6r6WLwCBAMjdFnEmsTcMN8-v7JzEpEg1~7NO-eXjrUX1mpCF3mw__,1720805211555,1717266230571.0,9.0,20.0,25.0,25.0,19.0,11.0,7562500000000000,0,0,,4094,,0.0
265,34764.0,0x159d4d522cb71971878d44d89efbf6c385eeca06,kassandraETH,mrs kzg.eth,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x159d4d522cb71971878d44d89efbf6c385eeca06.jpg?Expires=1822099073&Key-Pair-Id=K11ON08J8XW8N0&Signature=ZQcr7ijIr1DF0PcFSpqAKKjfru7wS4Uafz6yM9l3Jt9X64-xd25xErPuWulEsweqLVUqNgElCq73oP9ZxOPHz2NPjnruyuzo2vOXE0AKiMsNGi6fKCvvo6PCX2E1ADkDN~pw3YiYo8dvi4ycdJ1wvDo~XzI0SrwXMXDXCAHizwIyi8Eda~j0ZFpPbOXziTz6Y6y1koaBjRQLkoymwBqqvPfAq0d7hG4Un1GkWX5z7WF38eXW3ulLArbZVjLmz64x3oZadmLKFR08EQ9a0tR6Nrm04gitwfUzTgUVPyt5Cl0sShk1AaJfpLh1yD5pnutDAoYxdS6tRdCCkAUVDP4zxw__,571214857,kassandraETH,mrs kzg.eth,https://d3egfmvgqzu76k.cloudfront.net/pfp-images/0x159d4d522cb71971878d44d89efbf6c385eeca06/17214333fx28s6waoir?Expires=1822099073&Key-Pair-Id=K11ON08J8XW8N0&Signature=aP9yMHFrdM13wADGY91wTNmLyY-f6OelV8VUkPcivIWeh2-BmHXepFvQ-Z58l~nPpx3R239rco09wzV3zqnsYf0s4RIiXQQknEfCjV16JVIgzMcs2f6CrBQRarEbAulkLuXW9oXfQ2RQmrhdaXSC4eBVJaXbznrCfEUX9fmrSx0RG7jKvsv2PIR5xLjyqI1-Y4-y6~HdhFV8P1EUB4PWv9Y9vmC2Kx6IT85t3aVPb-0rssDY6OB4KETZXmCmcmq7bAudhYCizIJGkDZn1fSC4ohdBrtCB~oXtF-Cb0s3-fQ4akbU7onmlx54aceiuXDeM8KrQaUQhW-Se4yyTUMnoA__,1715341437592,1700668868926.0,6.0,4.0,12.0,12.0,3.0,8.0,4000000000000000,0,0,,8528,,0.0
266,36275.0,0x1aa81884d5924d590386913f6a9c9349a93c0a2b,tarunchitra,Tarun Chitra,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x1aa81884d5924d590386913f6a9c9349a93c0a2b.jpg?Expires=1822099074&Key-Pair-Id=K11ON08J8XW8N0&Signature=gaT-DhI2~K5jf77zUZV4LEUgQXjq7Zwemb4WZ~c-ONLt9fSfyMBAc6uww~L45ugrPev-Ua2bp62BpjIGRQnXnDcpRF0eWjefdfXO3SFOwMwrf3718LTDkhonICA407WEAQHP3rfR~oP8QOF9Cmc~lHN11MzJY-GB0qP167lPKyosoe3IPxfXJEKXuZz8QSP8oeTYGnRk67-xiYeydFKOScML0iCvaVsU2TKvxafGh4Im2RrjPiTFq9ukf~h7ASwdP-1ezA0HNBlF8FTPo6oYxKIw~a4pYvCFW3P3WD3ZD-J6d0qBqgv6v3aKB0bXNGN7srNJG8EvNdpeHZ-aQKmWmQ__,53836928,tarunchitra,Tarun Chitra,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x1aa81884d5924d590386913f6a9c9349a93c0a2b.jpg?Expires=1822099074&Key-Pair-Id=K11ON08J8XW8N0&Signature=gaT-DhI2~K5jf77zUZV4LEUgQXjq7Zwemb4WZ~c-ONLt9fSfyMBAc6uww~L45ugrPev-Ua2bp62BpjIGRQnXnDcpRF0eWjefdfXO3SFOwMwrf3718LTDkhonICA407WEAQHP3rfR~oP8QOF9Cmc~lHN11MzJY-GB0qP167lPKyosoe3IPxfXJEKXuZz8QSP8oeTYGnRk67-xiYeydFKOScML0iCvaVsU2TKvxafGh4Im2RrjPiTFq9ukf~h7ASwdP-1ezA0HNBlF8FTPo6oYxKIw~a4pYvCFW3P3WD3ZD-J6d0qBqgv6v3aKB0bXNGN7srNJG8EvNdpeHZ-aQKmWmQ__,1721833737035,1714861794187.0,30.0,16.0,163.0,163.0,15.0,34.0,72250000000000000,0,0,,206,,0.0
267,38807.0,0x1eb9fdbbe2d8cf2e823d1a0e9026c057bfeab9c5,kaifuku_kizu,kizu,https://pbs.twimg.com/profile_images/1598163229465018375/pktmqfIf.jpg,1002387605407744000,kaifuku_kizu,kizu,https://pbs.twimg.com/profile_images/1598163229465018375/pktmqfIf.jpg,1719479349466,1693320363129.0,3.0,4.0,9.0,9.0,13.0,3.0,562499999999999.94,0,0,,46515,,0.0
268,122975.0,0x276563cb3419d1f10775156fc7c32a3a9ad298ea,seanlippel,Stablecoin Sean,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x276563cb3419d1f10775156fc7c32a3a9ad298ea.jpg?Expires=1822099074&Key-Pair-Id=K11ON08J8XW8N0&Signature=MP~xLA8EJ~2RUR0I2Ak75gr0-yVmoMKBujmXxrO9l6i6AKEEnqkfYXQ~hx2VzYuLCOfy60pv-xPfAoyShgZrY9V5lE5wCPYMIMCLE~b~xXAU3L52tg9J0CkUUwHLJyQeWqhHC4rghfa6OwJLefNZsiaJJuGwNksNNtT6ufAzySZZ69L~T5AVsM-zAiCl4CsTeqIH8ha~6L1vPpezGvqx8a6~RUrYhSjMkjEXek9QCED5UtbErc0k1wYkHbw5OzMsgQM537JS7p~2BXQYdFuhKibBiRjR3YuiUaHuvamRTJfymsd0-LVu7IwEhSEoCIStc8AwIebFDK0ksXf2sU6sZg__,3341874665,seanlippel,Stablecoin Sean,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x276563cb3419d1f10775156fc7c32a3a9ad298ea.jpg?Expires=1822099074&Key-Pair-Id=K11ON08J8XW8N0&Signature=MP~xLA8EJ~2RUR0I2Ak75gr0-yVmoMKBujmXxrO9l6i6AKEEnqkfYXQ~hx2VzYuLCOfy60pv-xPfAoyShgZrY9V5lE5wCPYMIMCLE~b~xXAU3L52tg9J0CkUUwHLJyQeWqhHC4rghfa6OwJLefNZsiaJJuGwNksNNtT6ufAzySZZ69L~T5AVsM-zAiCl4CsTeqIH8ha~6L1vPpezGvqx8a6~RUrYhSjMkjEXek9QCED5UtbErc0k1wYkHbw5OzMsgQM537JS7p~2BXQYdFuhKibBiRjR3YuiUaHuvamRTJfymsd0-LVu7IwEhSEoCIStc8AwIebFDK0ksXf2sU6sZg__,1720792812401,1714749341742.0,11.0,93.0,52.0,52.0,93.0,26.0,42250000000000000,0,0,,441,,0.0
269,29282.0,0x47c0c0f13c087370fc4950d89932947e5492cf0f,junhur,Jun,https://abs.twimg.com/sticky/default_profile_images/default_profile.png,887652599515631621,junhur,Jun,https://d3egfmvgqzu76k.cloudfront.net/https://abs.twimg.com/sticky/default_profile_images/default_profile.png?Expires=1822099074&Key-Pair-Id=K11ON08J8XW8N0&Signature=XZ0wKqlQP7xyClplZQugvso5FNy94pMx9h5-h9r2IO22dhGJWVz~8sDjHSlt-PXNtdOAZE97cxFRSB5hDK0nU~vbm63V4VRlms-jLm5EnsYEmhVXxz14a2um2zjHk7Fve7x9B5QRzs-F36FnLHh6iXati21Tz5nUAJAXTvU~tpRPvosvYbek4NjirSjFRcBLuU3ihhiP~ENr1wBKfQGftcIv3lc4ry4nAPuT0p~eCQfXDnX1l0qTM8L8~V6ueylGhAqmVmp2lXxfQ5CEv4tFwrLPt2C4SMvXu8E3q94qLnozYe80sfTBbtcPejpZ2HBkwrO874SjXHtniUZWGRfPqw__,1695187286469,0.0,2.0,3.0,3.0,3.0,2.0,2.0,250000000000000,0,0,,87218,,0.0
270,67305.0,0x514040757d293811648c456f9573562b8605501c,sidshekhar24,Sid Shekhar,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x514040757d293811648c456f9573562b8605501c.jpg?Expires=1822099075&Key-Pair-Id=K11ON08J8XW8N0&Signature=TgpfwBX3cdt7xspdcFj14rnHE2aMisf2ytJAXDtnlHHI48tcj1q9Qig~yMvKIRD0nSD~aaOfyVR2aVmiosb3LZdR2Etw98k6Eds9RyFFIfz9UlSUtLgKv8-4iLfRFtgBETUm6gXH8DhTg-GsdJ2~3ZDLRmTL4-DkL3UgU9Ll1U1m~ajtHJibzKlRbSetZJkbJ3ZB~OUDqKGxrjF13DrnEyhpa-s3Lf3E-LjdDxQORQL1T8KUr7SiuHOM1O3Jn~SzUgm5hLOz2B6ZQv5lEtndpdAPNo2T-uQ0KomG9kpWgOXEsRWADyaJHUW1iVU54mZgUF34YNtPG~9ETYOtdRlArQ__,1066012933,sidshekhar24,Sid Shekhar,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x514040757d293811648c456f9573562b8605501c.jpg?Expires=1822099075&Key-Pair-Id=K11ON08J8XW8N0&Signature=TgpfwBX3cdt7xspdcFj14rnHE2aMisf2ytJAXDtnlHHI48tcj1q9Qig~yMvKIRD0nSD~aaOfyVR2aVmiosb3LZdR2Etw98k6Eds9RyFFIfz9UlSUtLgKv8-4iLfRFtgBETUm6gXH8DhTg-GsdJ2~3ZDLRmTL4-DkL3UgU9Ll1U1m~ajtHJibzKlRbSetZJkbJ3ZB~OUDqKGxrjF13DrnEyhpa-s3Lf3E-LjdDxQORQL1T8KUr7SiuHOM1O3Jn~SzUgm5hLOz2B6ZQv5lEtndpdAPNo2T-uQ0KomG9kpWgOXEsRWADyaJHUW1iVU54mZgUF34YNtPG~9ETYOtdRlArQ__,1721780180164,1712700477046.0,18.0,82.0,105.0,105.0,82.0,20.0,27562500000000000,0,0,,769,,0.0
271,620.0,0x5610b146978c4864d603a855fdea54e6a2c1c803,will__price,Will Price,https://pbs.twimg.com/profile_images/1569563984264679424/m8u-7erv.jpg,143223830,will__price,Will Price,https://pbs.twimg.com/profile_images/1569563984264679424/m8u-7erv.jpg,1722096474445,1716285707589.0,27.0,18.0,221.0,221.0,28.0,32.0,60062500000000000,0,0,,271,,0.0
272,21671.0,0x58604c531464d08cf6883e93e3592000cd39e4a2,dpotsdobeck,dobeck,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x58604c531464d08cf6883e93e3592000cd39e4a2.jpg?Expires=1822099075&Key-Pair-Id=K11ON08J8XW8N0&Signature=FgcZqOo50mljeEA8ch8nZuvJe2QY3aHgZqTJJXW2Ts1xrhXvx7Tt3cwXSGUrCJRTGgkg-l4OXXdzJOBvh4~qqg2d~h1Us325F5h9vwpzUiSdNZTGCnqSfi2v~jBWq~F1ixYE1-daegS3gPz3pkWLVVxQV5e1-9ECUh-JwGboq0gQD5qTzX-QztLRRFACtrrtKDOk5z5BBLsxDKsVOhXs5902ZE3DNOzEromO69uimwt1ZGBx9DP9989q9KCCKlOADgo4D1RTSn7bBFCOvJ~QNm4iI9XmItaYVelBFz0Nk75XRnRRB9xMtU59b4MWdhE~IzcjDUNxIDFdYCno3EjI1A__,951586733400915968,dpotsdobeck,dobeck,https://d3egfmvgqzu76k.cloudfront.net/twitterPfps/0x58604c531464d08cf6883e93e3592000cd39e4a2.jpg?Expires=1822099075&Key-Pair-Id=K11ON08J8XW8N0&Signature=FgcZqOo50mljeEA8ch8nZuvJe2QY3aHgZqTJJXW2Ts1xrhXvx7Tt3cwXSGUrCJRTGgkg-l4OXXdzJOBvh4~qqg2d~h1Us325F5h9vwpzUiSdNZTGCnqSfi2v~jBWq~F1ixYE1-daegS3gPz3pkWLVVxQV5e1-9ECUh-JwGboq0gQD5qTzX-QztLRRFACtrrtKDOk5z5BBLsxDKsVOhXs5902ZE3DNOzEromO69uimwt1ZGBx9DP9989q9KCCKlOADgo4D1RTSn7bBFCOvJ~QNm4iI9XmItaYVelBFz0Nk75XRnRRB9xMtU59b4MWdhE~IzcjDUNxIDFdYCno3EjI1A__,1721676217632,1721396459876.0,8.0,87.0,14.0,14.0,90.0,11.0,7562500000000000,0,0,,4094,,0.0
